fecha,trip_id,block_id,codLinea,ruta,cod_origen,estacion_origen,hora_salida,cod_destino,estacion_destino,hora_llegada,num_paradas,accesible
2026-09-25,1075D19805C1,1075D19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1076L19805C1,1076L19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1077M19805C1,1077M19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1078X19805C1,1078X19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1079J19805C1,1079J19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1080V19805C1,1080V19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1081S19805C1,1081S19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1082D19805C1,1082D19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1083L19805C1,1083L19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1084M19805C1,1084M19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1085X19805C1,1085X19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1086J19805C1,1086J19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1087V19805C1,1087V19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1088S19805C1,1088S19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1089D19805C1,1089D19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1090L19805C1,1090L19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1091M19805C1,1091M19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1092X19805C1,1092X19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1093J19805C1,1093J19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,1094V19805C1,1094V19805,C1,Aeropuerto-T4                           -Principe Pio,98305,Madrid-Aeropuerto T4,06:12:00,17000,Madrid-Chamartín-Clara Campoamor,06:27:00,4,1
2026-09-25,2065J22002C1,2065J22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2066V22002C1,2066V22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2067S22002C1,2067S22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2068D22002C1,2068D22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2069L22002C1,2069L22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2070M22002C1,2070M22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2071X22002C1,2071X22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2072J22002C1,2072J22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2073V22002C1,2073V22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2074S22002C1,2074S22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2075D22002C1,2075D22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2076L22002C1,2076L22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2077M22002C1,2077M22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2078X22002C1,2078X22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2079J22002C1,2079J22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2080V22002C1,2080V22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2081S22002C1,2081S22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2082D22002C1,2082D22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2083L22002C1,2083L22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2084M22002C1,2084M22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2085X22002C1,2085X22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2086J22002C1,2086J22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2087V22002C1,2087V22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2088S22002C1,2088S22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2089D22002C1,2089D22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2090L22002C1,2090L22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2091M22002C1,2091M22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2092X22002C1,2092X22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2093J22002C1,2093J22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,2094V22002C1,2094V22002,C1,Gijon (Sanz Crespo)                     -Puente L.Fierros,15211,Oviedo,06:15:00,15122,Pola de Lena,06:53:00,12,1
2026-09-25,3083L23506C1,3083L23506,C1,Lora del Rio                            -Lebrija,50600,Lora del Río,06:15:00,51200,Utrera,07:38:00,15,1
2026-09-25,3084M23506C1,3084M23506,C1,Lora del Rio                            -Lebrija,50600,Lora del Río,06:15:00,51200,Utrera,07:38:00,15,1
2026-09-25,3085X23506C1,3085X23506,C1,Lora del Rio                            -Lebrija,50600,Lora del Río,06:15:00,51200,Utrera,07:38:00,15,1
2026-09-25,3165J23202C1,3165J23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3166V23202C1,3166V23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3169L23202C1,3169L23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3170M23202C1,3170M23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3171X23202C1,3171X23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3172J23202C1,3172J23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3173V23202C1,3173V23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3176L23202C1,3176L23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3177M23202C1,3177M23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3178X23202C1,3178X23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3179J23202C1,3179J23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3180V23202C1,3180V23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3184M23202C1,3184M23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3185X23202C1,3185X23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3186J23202C1,3186J23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3187V23202C1,3187V23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3190L23202C1,3190L23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3191M23202C1,3191M23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3192X23202C1,3192X23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3193J23202C1,3193J23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,3194V23202C1,3194V23202,C1,Aeropuerto de Jerez                     -Cádiz,51300,Jerez de la Frontera,06:15:00,51405,Cádiz,07:05:00,13,1
2026-09-25,4065J24203C1,4065J24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4066V24203C1,4066V24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4069L24203C1,4069L24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4070M24203C1,4070M24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4071X24203C1,4071X24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4072J24203C1,4072J24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4073V24203C1,4073V24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4076L24203C1,4076L24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4077M24203C1,4077M24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4078X24203C1,4078X24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4079J24203C1,4079J24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4084M24203C1,4084M24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4085X24203C1,4085X24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4086J24203C1,4086J24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4087V24203C1,4087V24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4090L24203C1,4090L24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4091M24203C1,4091M24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4092X24203C1,4092X24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4093J24203C1,4093J24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,4094V24203C1,4094V24203,C1,Valencia Nord                           -Platja i Grau de Gandia,65000,València-Estació del Nord,06:18:00,69110,Gandia,07:25:00,11,1
2026-09-25,6067S29611C1,6067S29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6068D29611C1,6068D29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6074S29611C1,6074S29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6075D29611C1,6075D29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6081S29611C1,6081S29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6082D29611C1,6082D29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6083L29611C1,6083L29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6088S29611C1,6088S29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,6089D29611C1,6089D29611,C1,Abando                                  -Santurtzi,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:18:00,13405,Santurtzi,06:40:00,14,2
2026-09-25,1065J19802C1,1065J19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1066V19802C1,1066V19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1067S19802C1,1067S19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1068D19802C1,1068D19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1069L19802C1,1069L19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1070M19802C1,1070M19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1071X19802C1,1071X19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1072J19802C1,1072J19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1073V19802C1,1073V19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1074S19802C1,1074S19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1075D19802C1,1075D19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1076L19802C1,1076L19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1077M19802C1,1077M19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1078X19802C1,1078X19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1079J19802C1,1079J19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1080V19802C1,1080V19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1081S19802C1,1081S19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1082D19802C1,1082D19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1083L19802C1,1083L19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1084M19802C1,1084M19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1085X19802C1,1085X19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1086J19802C1,1086J19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1087V19802C1,1087V19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1088S19802C1,1088S19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1089D19802C1,1089D19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1090L19802C1,1090L19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1091M19802C1,1091M19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1092X19802C1,1092X19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1093J19802C1,1093J19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,1094V19802C1,1094V19802,C1,Principe Pio                            -Aeropuerto-T4,17000,Madrid-Chamartín-Clara Campoamor,06:20:00,98305,Madrid-Aeropuerto T4,06:35:00,4,1
2026-09-25,6065J26106C1,6065J26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6066V26106C1,6066V26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6069L26106C1,6069L26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6070M26106C1,6070M26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6071X26106C1,6071X26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6072J26106C1,6072J26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6073V26106C1,6073V26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6076L26106C1,6076L26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6077M26106C1,6077M26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6078X26106C1,6078X26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6079J26106C1,6079J26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6080V26106C1,6080V26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6084M26106C1,6084M26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6085X26106C1,6085X26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6086J26106C1,6086J26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6087V26106C1,6087V26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6090L26106C1,6090L26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6091M26106C1,6091M26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
2026-09-25,6092X26106C1,6092X26106,C1,Santurtzi                               -Abando,13405,Santurtzi,06:21:00,13200,Bilbao-Intermod. Abando Indalecio Prieto,06:45:00,14,2
